# start - Sun May 27 21:49:34 2018
# beta: 0.016393
# n_ensamble / n_max: 8000.000000 / 40000.000000
# initial energy: 10580.532618
#
# energy acceptance step
      9488 0.47477064 0.91
      9600 0.47482083 0.91
      9507 0.47487101 0.91
      9355 0.47487581 0.91
      9329 0.47488061 0.91
      9337 0.47484006 0.91
      9193 0.47479954 0.91
      9188 0.47466845 0.91
      9156 0.47471857 0.91
      9070 0.47476867 0.91
      9028 0.47481877 0.91
      9028 0.47468777 0.91
      9000 0.47473785 0.91
      9106 0.47478791 0.91
      9126 0.47474747 0.91
      9126 0.47475229 0.91
      9108 0.47471188 0.91
      9129 0.47476190 0.91
      9217 0.47467631 0.91
      9187 0.47472632 0.91
      9035 0.47477632 0.91
      9084 0.47478112 0.91
      9058 0.47474075 0.91
      9130 0.47461012 0.91
      9271 0.47466007 0.91
      9450 0.47471002 0.91
      9433 0.47471483 0.91
      9597 0.47467452 0.91
      9612 0.47467933 0.91
      9588 0.47468415 0.91
      9542 0.47473404 0.91
      9445 0.47478393 0.91
      9417 0.47483381 0.91
      9443 0.47479351 0.91
      9502 0.47479829 0.91
      9333 0.47462290 0.91
      9398 0.47467274 0.91
      9382 0.47472256 0.91
      9310 0.47477238 0.91
      9369 0.47482219 0.91
      9388 0.47469194 0.91
      9368 0.47465176 0.91
      9419 0.47470153 0.91
      9518 0.47470633 0.91
      9375 0.47475609 0.91
      9347 0.47480583 0.91
      9342 0.47481061 0.91
      9328 0.47481538 0.91
      9440 0.47486510 0.91
      9343 0.47460032 0.91
      9420 0.47456024 0.91
      9356 0.47460993 0.91
      9342 0.47465961 0.91
      9352 0.47461953 0.91
      9367 0.47466919 0.91
      9296 0.47471884 0.91
      9180 0.47476847 0.91
      9186 0.47463871 0.91
      9166 0.47450906 0.91
      9214 0.47451388 0.91
      9300 0.47456347 0.91
      9380 0.47461306 0.91
      9374 0.47457307 0.91
      9405 0.47462264 0.91
      9344 0.47467220 0.91
      9337 0.47467698 0.91
      9389 0.47472652 0.91
      9453 0.47468653 0.91
      9499 0.47473605 0.91
      9449 0.47478556 0.91
      9507 0.47474557 0.91
      9358 0.47475033 0.91
      9416 0.47475509 0.91
      9465 0.47480456 0.91
      9754 0.47485402 0.91
      9760 0.47490347 0.91
      9825 0.47495292 0.91
      9811 0.47500235 0.91
      9836 0.47505178 0.91
      9947 0.47474367 0.91
      9992 0.47465914 0.91
 1.001e+04 0.47453008 0.91
      9933 0.47457946 0.91
 1.002e+04 0.47462883 0.91
      9937 0.47467819 0.91
      9964 0.47459378 0.91
 1.011e+04 0.47464313 0.91
 1.006e+04 0.47469246 0.91
 1.004e+04 0.47474178 0.91
 1.011e+04 0.47465741 0.91
 1.009e+04 0.47466216 0.91
  1.01e+04 0.47466692 0.91
      9932 0.47471620 0.91
      9949 0.47467642 0.91
      9937 0.47468117 0.91
      9912 0.47464142 0.91
      9854 0.47464617 0.91
      9848 0.47469541 0.91
      9819 0.47474463 0.91
      9782 0.47466042 0.91
      9877 0.47470963 0.91
      9894 0.47475883 0.91
      9949 0.47458579 0.91
      9944 0.47463497 0.91
      9796 0.47463972 0.91
      9857 0.47468887 0.91
      9809 0.47473802 0.91
      9808 0.47465395 0.91
      9847 0.47456993 0.91
      9847 0.47453033 0.91
      9650 0.47457944 0.91
      9644 0.47462854 0.91
      9539 0.47467763 0.91
      9549 0.47468236 0.91
      9517 0.47468709 0.91
      9519 0.47469182 0.91
      9539 0.47469655 0.91
      9562 0.47470127 0.91
      9625 0.47461739 0.91
      9487 0.47462213 0.91
      9302 0.47462687 0.91
      9325 0.47454308 0.91
      9356 0.47445936 0.91
      9446 0.47450834 0.91
      9436 0.47455732 0.91
      9449 0.47460628 0.91
      9424 0.47461101 0.91
      9416 0.47465996 0.91
      9426 0.47470890 0.91
      9440 0.47471361 0.91
      9367 0.47471832 0.91
      9371 0.47476723 0.91
      9347 0.47472773 0.91
      9318 0.47477662 0.91
      9226 0.47482550 0.91
      9363 0.47478601 0.91
      9375 0.47470238 0.91
      9433 0.47444238 0.91
      9400 0.47440305 0.91
      9380 0.47431968 0.91
      9365 0.47432445 0.91
      9507 0.47432922 0.91
      9492 0.47437802 0.91
      9478 0.47442681 0.91
      9461 0.47434351 0.91
      9499 0.47439228 0.91
      9433 0.47426505 0.91
      9576 0.47431380 0.91
      9577 0.47423063 0.91
      9548 0.47427936 0.91
      9767 0.47424018 0.91
      9746 0.47424495 0.91
      9646 0.47407407 0.91
      9656 0.47407887 0.91
      9570 0.47412756 0.91
      9568 0.47417623 0.91
      9548 0.47422490 0.91
      9592 0.47422967 0.91
      9598 0.47427831 0.91
      9627 0.47432695 0.91
      9599 0.47437558 0.91
      9616 0.47433645 0.91
      9763 0.47429734 0.91
      9731 0.47434594 0.91
      9685 0.47421918 0.91
      9636 0.47426776 0.91
      9549 0.47427252 0.91
      9574 0.47410211 0.91
      9551 0.47415066 0.91
      9573 0.47415544 0.91
      9566 0.47411645 0.91
      9618 0.47412123 0.91
      9704 0.47416974 0.91
      9580 0.47413078 0.91
      9728 0.47404812 0.91
      9786 0.47405291 0.91
      9659 0.47392666 0.91
      9723 0.47393147 0.91
      9779 0.47397992 0.91
      9741 0.47398471 0.91
      9792 0.47398950 0.91
      9777 0.47381982 0.91
      9758 0.47386824 0.91
      9828 0.47391664 0.91
      9761 0.47392144 0.91
      9757 0.47392624 0.91
      9737 0.47397462 0.91
      9922 0.47402299 0.91
      9879 0.47402777 0.91
      9755 0.47407612 0.91
      9896 0.47412446 0.91
      9860 0.47412922 0.91
      9890 0.47413397 0.91
      9909 0.47383401 0.91
      9787 0.47379532 0.91
      9880 0.47384361 0.91
      9727 0.47389190 0.91
      9755 0.47394017 0.91
      9558 0.47390148 0.91
      9578 0.47390626 0.91
      9539 0.47386760 0.91
      9523 0.47378552 0.91
      9526 0.47379032 0.91
      9530 0.47383854 0.91
      9443 0.47388675 0.91
      9431 0.47393495 0.91
      9482 0.47398314 0.91
      9465 0.47403133 0.91
      9510 0.47407950 0.91
      9508 0.47404084 0.91
      9599 0.47391543 0.91
      9505 0.47396358 0.91
      9421 0.47379493 0.91
      9423 0.47371308 0.91
      9419 0.47376120 0.91
      9400 0.47372269 0.91
      9410 0.47355440 0.91
      9430 0.47334307 0.91
      9383 0.47334794 0.91
      9394 0.47339600 0.91
      9333 0.47344406 0.91
      9361 0.47349211 0.91
      9411 0.47345375 0.91
      9338 0.47350178 0.91
      9318 0.47354980 0.91
      9332 0.47359781 0.91
      9283 0.47364581 0.91
      9476 0.47360744 0.91
      9481 0.47361225 0.91
      9471 0.47348761 0.91
      9354 0.47340619 0.91
      9296 0.47336793 0.91
      9308 0.47328661 0.91
      9259 0.47333455 0.91
      9316 0.47338247 0.91
      9320 0.47321510 0.91
      9318 0.47321997 0.91
      9222 0.47326787 0.91
      9212 0.47331576 0.91
      9241 0.47327759 0.91
      9307 0.47328244 0.91
      9239 0.47328730 0.91
      9195 0.47324916 0.91
      9239 0.47329700 0.91
      9239 0.47330185 0.91
      9095 0.47330670 0.91
      9036 0.47335452 0.91
      9081 0.47335935 0.91
      9124 0.47340715 0.91
      9140 0.47341198 0.91
      9288 0.47345976 0.91
      9266 0.47350753 0.91
      9243 0.47351234 0.91
      9276 0.47347420 0.91
      9297 0.47352194 0.91
      9325 0.47344090 0.91
      9270 0.47340281 0.91
      9367 0.47340763 0.91
      9275 0.47336957 0.91
      9208 0.47341726 0.91
      9270 0.47307936 0.91
      9364 0.47304143 0.91
      9382 0.47296075 0.91
      9333 0.47300841 0.91
      9311 0.47301329 0.91
      9407 0.47306093 0.91
      9292 0.47310856 0.91
      9323 0.47298518 0.91
      9158 0.47303279 0.91
      9188 0.47308040 0.91
      9196 0.47312799 0.91
      9161 0.47313285 0.91
      9059 0.47318042 0.91
      9034 0.47322799 0.91
      9010 0.47306200 0.91
      9019 0.47310955 0.91
      8983 0.47294372 0.91
      8943 0.47299125 0.91
      8810 0.47299612 0.91
      8836 0.47304364 0.91
      8826 0.47287800 0.91
      8785 0.47288288 0.91
      8792 0.47293037 0.91
      8776 0.47293524 0.91
      8790 0.47272727 0.91
      8679 0.47273218 0.91
      8614 0.47277963 0.91
      8699 0.47269947 0.91
      8781 0.47261937 0.91
      8808 0.47258181 0.91
      8830 0.47254426 0.91
      8817 0.47237941 0.91
      8778 0.47238437 0.91
      8842 0.47238933 0.91
      8836 0.47243670 0.91
      8839 0.47248406 0.91
      8873 0.47253142 0.91
      8840 0.47240915 0.91
      8764 0.47245649 0.91
      8790 0.47246143 0.91
      8777 0.47250875 0.91
      8948 0.47251368 0.91
      9060 0.47256098 0.91
      8954 0.47260827 0.91
      8855 0.47265555 0.91
      8829 0.47261809 0.91
      8777 0.47253830 0.91
      8844 0.47254322 0.91
      8944 0.47259047 0.91
      8963 0.47255306 0.91
      8966 0.47260029 0.91
      8992 0.47243601 0.91
      8972 0.47235641 0.91
      8993 0.47231911 0.91
      8925 0.47232406 0.91
      8922 0.47232901 0.91
      8955 0.47233396 0.91
      9027 0.47204359 0.91
      9079 0.47200643 0.91
      9043 0.47205357 0.91
      9058 0.47193217 0.91
      9098 0.47185298 0.91
      9079 0.47190009 0.91
      9078 0.47194719 0.91
      9199 0.47199429 0.91
      9253 0.47195720 0.91
      9218 0.47200428 0.91
      9234 0.47205135 0.91
      9283 0.47209841 0.91
      9231 0.47206131 0.91
      9237 0.47210836 0.91
      9234 0.47215540 0.91
      9184 0.47211830 0.91
      9097 0.47216532 0.91
      9093 0.47217027 0.91
      9029 0.47213319 0.91
      9051 0.47197010 0.91
      9122 0.47201708 0.91
      9081 0.47202206 0.91
      9234 0.47202704 0.91
      9339 0.47207400 0.91
      9312 0.47207896 0.91
      9319 0.47208393 0.91
      9349 0.47208889 0.91
      9344 0.47209385 0.91
      9290 0.47214076 0.91
      9231 0.47214571 0.91
      9295 0.47215066 0.91
      9222 0.47219755 0.91
      9164 0.47211863 0.91
      9089 0.47208167 0.91
      9106 0.47208662 0.91
      9238 0.47204969 0.91
      9228 0.47209653 0.91
      9231 0.47210148 0.91
      9238 0.47214831 0.91
      9193 0.47215325 0.91
      9210 0.47220005 0.91
      9238 0.47182849 0.91
      9180 0.47183348 0.91
      9128 0.47171315 0.91
      9036 0.47175992 0.91
      9065 0.47180667 0.91
      8990 0.47181166 0.91
      9027 0.47177491 0.91
      8956 0.47182164 0.91
      9024 0.47178489 0.91
      9111 0.47178988 0.91
      9093 0.47179487 0.91
      9060 0.47175815 0.91
      9117 0.47163810 0.91
      9089 0.47160145 0.91
      9195 0.47164812 0.91
      9359 0.47169478 0.91
      9412 0.47174143 0.91
      9466 0.47174642 0.91
      9455 0.47175141 0.91
      9444 0.47179804 0.91
      9410 0.47184466 0.91
      9303 0.47180799 0.91
      9254 0.47185460 0.91
      9228 0.47185956 0.91
      9328 0.47190615 0.91
      9316 0.47195273 0.91
      9262 0.47179126 0.91
      9280 0.47183781 0.91
      9286 0.47184278 0.91
      9307 0.47188932 0.91
      9268 0.47176958 0.91
      9240 0.47181610 0.91
      9275 0.47186262 0.91
      9377 0.47190912 0.91
      9333 0.47195562 0.91
      9419 0.47191901 0.91
      9351 0.47192396 0.91
      9379 0.47192890 0.91
      9383 0.47197536 0.91
      9376 0.47202182 0.91
      9424 0.47186071 0.91
      9393 0.47190715 0.91
      9333 0.47195358 0.91
      9409 0.47195851 0.91
      9272 0.47200492 0.91
      9259 0.47200984 0.91
      9247 0.47193183 0.91
      9209 0.47189531 0.91
      9261 0.47173455 0.91
      9363 0.47169811 0.91
      9383 0.47166170 0.91
      9493 0.47166667 0.91
      9474 0.47171301 0.91
      9468 0.47175934 0.91
      9480 0.47168157 0.91
      9437 0.47164519 0.91
      9430 0.47165016 0.91
      9453 0.47169646 0.91
      9459 0.47170142 0.91
      9458 0.47162375 0.91
      9399 0.47167002 0.91
      9426 0.47159240 0.91
      9383 0.47163866 0.91
      9447 0.47156108 0.91
      9518 0.47152480 0.91
      9513 0.47148854 0.91
      9613 0.47149353 0.91
      9593 0.47153974 0.91
      9623 0.47158594 0.91
      9615 0.47150848 0.91
      9624 0.47155466 0.91
      9620 0.47160084 0.91
      9569 0.47152341 0.91
      9621 0.47156957 0.91
      9611 0.47161572 0.91
      9601 0.47162068 0.91
      9664 0.47166681 0.91
      9543 0.47167176 0.91
      9613 0.47138870 0.91
      9675 0.47135258 0.91
      9731 0.47139867 0.91
      9861 0.47136257 0.91
      9852 0.47136756 0.91
      9662 0.47141363 0.91
      9647 0.47133647 0.91
      9617 0.47125936 0.91
      9550 0.47130541 0.91
      9632 0.47131040 0.91
      9777 0.47135643 0.91
      9714 0.47140245 0.91
      9695 0.47140743 0.91
      9695 0.47145344 0.91
      9632 0.47149943 0.91
      9730 0.47150439 0.91
      9717 0.47155037 0.91
      9712 0.47159635 0.91
      9654 0.47160129 0.91
      9627 0.47160623 0.91
      9599 0.47157016 0.91
      9630 0.47161610 0.91
      9689 0.47166203 0.91
      9677 0.47170795 0.91
      9629 0.47167188 0.91
      9544 0.47163583 0.91
      9577 0.47155884 0.91
      9541 0.47160472 0.91
      9556 0.47165060 0.91
      9548 0.47169648 0.91
      9547 0.47170139 0.91
      9566 0.47166536 0.91
      9615 0.47171121 0.91
      9509 0.47175705 0.91
      9568 0.47176195 0.91
      9507 0.47180777 0.91
      9491 0.47177175 0.91
      9574 0.47181755 0.91
      9594 0.47157712 0.91
      9619 0.47162291 0.91
      9655 0.47166869 0.91
      9667 0.47159189 0.91
      9641 0.47159681 0.91
      9525 0.47164257 0.91
      9416 0.47164748 0.91
      9422 0.47169321 0.91
      9432 0.47169811 0.91
      9417 0.47166220 0.91
      9333 0.47166710 0.91
      9415 0.47171280 0.91
      9619 0.47171770 0.91
      9588 0.47172259 0.91
      9494 0.47176827 0.91
      9486 0.47148782 0.91
      9614 0.47145202 0.91
      9664 0.47149767 0.91
      9651 0.47146188 0.91
      9766 0.47150751 0.91
      9681 0.47151243 0.91
      9525 0.47147665 0.91
      9542 0.47123760 0.91
      9501 0.47128320 0.91
      9567 0.47132879 0.91
      9526 0.47137437 0.91
      9540 0.47141995 0.91
      9594 0.47138424 0.91
      9384 0.47138918 0.91
      9323 0.47143473 0.91
      9252 0.47143965 0.91
      9150 0.47148518 0.91
      9123 0.47144949 0.91
      9055 0.47149501 0.91
      9226 0.47141873 0.91
      9233 0.47146423 0.91
      9193 0.47142857 0.91
      9304 0.47147406 0.91
      9323 0.47147896 0.91
      9320 0.47144332 0.91
      9402 0.47148878 0.91
      9397 0.47153423 0.91
      9356 0.47141752 0.91
      9365 0.47142243 0.91
      9375 0.47146786 0.91
      9305 0.47139175 0.91
      9272 0.47143716 0.91
      9299 0.47148256 0.91
      9316 0.47148746 0.91
      9353 0.47145188 0.91
      9379 0.47149725 0.91
      9489 0.47150215 0.91
      9478 0.47150704 0.91
      9469 0.47155239 0.91
      9537 0.47159773 0.91
      9504 0.47164307 0.91
      9409 0.47168840 0.91
      9461 0.47173372 0.91
      9433 0.47173857 0.91
      9420 0.47178388 0.91
      9390 0.47174826 0.91
      9371 0.47179355 0.91
      9370 0.47183883 0.91
      9436 0.47188411 0.91
      9467 0.47192937 0.91
      9443 0.47193418 0.91
      9430 0.47193899 0.91
      9383 0.47194380 0.91
      9331 0.47198904 0.91
      9404 0.47199383 0.91
      9434 0.47179663 0.91
      9500 0.47176108 0.91
      9481 0.47168520 0.91
      9490 0.47169004 0.91
      9440 0.47173523 0.91
      9524 0.47174006 0.91
      9430 0.47178523 0.91
      9306 0.47179005 0.91
      9350 0.47179487 0.91
      9336 0.47184001 0.91
      9480 0.47184483 0.91
      9464 0.47188995 0.91
      9458 0.47189475 0.91
      9434 0.47189956 0.91
      9365 0.47194466 0.91
      9533 0.47198975 0.91
      9542 0.47187367 0.91
      9559 0.47191874 0.91
      9766 0.47196381 0.91
      9810 0.47200888 0.91
      9790 0.47205393 0.91
      9776 0.47209898 0.91
      9721 0.47214402 0.91
      9699 0.47218905 0.91
      9589 0.47219379 0.91
      9634 0.47207776 0.91
      9659 0.47208252 0.91
      9644 0.47204704 0.91
      9494 0.47209203 0.91
      9420 0.47213701 0.91
      9339 0.47218199 0.91
      9340 0.47222696 0.91
      9214 0.47227191 0.91
      9323 0.47219620 0.91
      9251 0.47208035 0.91
      9209 0.47200477 0.91
      9191 0.47196937 0.91
      9158 0.47201429 0.91
      9229 0.47205920 0.91
      9242 0.47210410 0.91
      9202 0.47206870 0.91
      9299 0.47211359 0.91
      9205 0.47203808 0.91
      9188 0.47204283 0.91
      9248 0.47208769 0.91
      9285 0.47213254 0.91
      9306 0.47213727 0.91
      9436 0.47214201 0.91
      9654 0.47218684 0.91
      9767 0.47211138 0.91
      9782 0.47215620 0.91
      9728 0.47220100 0.91
      9684 0.47224580 0.91
      9649 0.47229059 0.91
      9640 0.47221515 0.91
      9646 0.47217981 0.91
      9707 0.47222458 0.91
      9689 0.47218925 0.91
      9677 0.47219396 0.91
      9671 0.47223870 0.91
      9697 0.47216338 0.91
      9666 0.47220810 0.91
      9691 0.47225282 0.91
      9807 0.47229753 0.91
      9696 0.47230222 0.91
      9668 0.47226692 0.91
      9624 0.47231160 0.91
      9645 0.47227631 0.91
      9697 0.47232098 0.91
      9655 0.47236564 0.91
      9581 0.47241029 0.91
      9507 0.47245494 0.91
      9553 0.47249958 0.91
      9531 0.47250423 0.91
      9542 0.47242896 0.91
      9512 0.47235374 0.91
      9477 0.47239834 0.91
      9551 0.47244294 0.91
      9574 0.47244760 0.91
      9633 0.47233252 0.91
      9536 0.47237709 0.91
      9516 0.47238176 0.91
      9529 0.47242632 0.91
      9541 0.47247087 0.91
      9480 0.47247552 0.91
      9515 0.47252005 0.91
      9562 0.47256458 0.91
      9579 0.47256921 0.91
      9610 0.47253396 0.91
      9625 0.47229952 0.91
      9640 0.47234401 0.91
      9632 0.47238850 0.91
      9717 0.47239316 0.91
      9730 0.47215904 0.91
      9772 0.47220350 0.91
      9702 0.47208891 0.91
      9652 0.47197442 0.91
      9622 0.47197913 0.91
      9739 0.47186475 0.91
      9770 0.47190917 0.91
      9852 0.47195358 0.91
      9893 0.47191861 0.91
 1.001e+04 0.47196301 0.91
 1.013e+04 0.47200740 0.91
  1.01e+04 0.47201210 0.91
 1.004e+04 0.47205648 0.91
 1.009e+04 0.47202151 0.91
      9937 0.47202621 0.91
      9863 0.47207056 0.91
 1.006e+04 0.47211490 0.91
      9996 0.47215923 0.91
      9998 0.47220356 0.91
      9963 0.47220823 0.91
      9946 0.47225254 0.91
      9956 0.47221756 0.91
 1.003e+04 0.47222222 0.91
     1e+04 0.47218726 0.91
      9939 0.47223154 0.91
 1.004e+04 0.47227582 0.91
 1.001e+04 0.47228047 0.91
      9995 0.47232472 0.91
 1.008e+04 0.47236897 0.91
 1.011e+04 0.47237361 0.91
      9930 0.47241784 0.91
 1.004e+04 0.47242246 0.91
 1.005e+04 0.47230834 0.91
      9995 0.47235255 0.91
      9800 0.47239675 0.91
      9628 0.47244094 0.91
      9579 0.47248513 0.91
      9537 0.47252931 0.91
      9520 0.47257349 0.91
      9503 0.47253851 0.91
      9535 0.47258267 0.91
      9393 0.47258726 0.91
      9374 0.47239418 0.91
      9373 0.47243831 0.91
